Hybridization REF	TCGA-AX-A060-01A-11R-A00V-07
C11orf60	0.83175
ABCD1	-0.5445
ACAA1	-0.0799
SPARCL1	2.76507142857143
IL6ST	0.017
ZNF319	0.760666666666667
TMEM109	-0.456
FAM90A1	-2.05683333333333
IL22RA1	-1.726
ATP4B	1.6355
TEC	-0.745
C7orf30	0.224
TXNDC2	0.7478
ABCB4	1.50475
KIAA1191	0.830875
C9orf38	-0.0275
SFTPB	1.029875
CNTNAP2	0.118166666666667
FRK	0.956
TBX19	0.22925
CHD4	-0.7345
C6orf26	-3.5192
MOSC2	1.26725
IKBKE	0.60825
HIF1A	0.774166666666667
LOC595101	0.0075
RELA	1.0382
TMEM16B	-1.42783333333333
ABHD12B	-0.635666666666667
TSEN34	0.31325
KIF18A	-2.13725
TXNDC9	0.602833333333333
SPATA2L	-0.121
SEMA4G	-1.2165
C21orf91	-0.0165
MATN1	0.268
KCNIP4	-0.2795
TUSC1	1.196625
OR4C15	0.22725
ARMCX6	0.326
WBSCR27	-0.467666666666667
OR52I2	0.068
KIAA1604	-0.07875
DYNC1I1	2.978625
PPP4C	-0.38
SLC47A2	-1.04866666666667
TREH	0.0388571428571428
CD48	-1.17633333333333
ST14	2.38966666666667
PKN1	-1.21425
SPON2	0.038
XBP1	1.59808333333333
SFRS12	-0.961333333333333
EFCAB6	1.3815
SELT	0.1315
SLC39A2	0.044
ERF	-0.906333333333333
ARL3	-0.621125
SURF6	-0.7852
MLLT10	-0.80335
FLJ11171	0.096
TDGF1	-1.60816666666667
ERCC6	-0.36775
EIF2AK4	-0.06175
BAZ1A	0.619333333333333
LRRN3	-0.620833333333333
TMC3	0.868
EFTUD1	0.2995
PTPRO	-0.023
CLEC12A	0.165833333333333
ACBD4	-0.31975
ZDHHC14	-1.36925
OTUD7B	1.12875
ACTB	0.1741875
MSRA	0.651
LCE5A	1.9095
IFI35	-0.44975
BSCL2	0.164833333333333
ANKRD12	-0.087
CFHR2	-0.279333333333333
RGAG1	0.0673333333333334
HSFY1	0.121
SLC30A5	0.341666666666667
IMPG1	0.8865
GPR109A	1.356
ZNF185	-0.45675
IYD	1.92825
NPCDR1	0.2305
SERPINA13	0.128
HMGCLL1	0.961
NEUROG1	1.109
UBQLN1	-0.00856250000000001
LIN37	-0.12925
SOCS2	-3.34285714285714
DSCR4	-0.899625
XKR6	0.841
GPR142	0.233
KRTAP13-3	1.501
CCDC15	-0.593166666666667
MOS	0.1995
CD1E	0.003
OFCC1	0.1274
FAM83D	-1.8045
SRFBP1	0.471
C9orf96	-0.073
DHDH	2.573
CCDC90A	-0.326
RABL3	0.28165
CD320	-1.15983333333333
ANGEL2	1.24616666666667
MRPL21	0.3955
SMG6	0.00316666666666666
INSR	0.208
FLJ14816	1.149
GLRB	-0.5806
C9orf89	0.1565
CIZ1	-0.655
URG4	-0.4445
LRDD	-1.75766666666667
CBY1	1.84416666666667
NFX1	-0.04475
MTERFD2	-0.550142857142857
C19orf23	0.173
PGC	-3.05775
IER3IP1	0.6698
RASAL2	1.43291666666667
C1orf89	-0.390333333333333
SYNJ1	0.024625
NFKBIE	0.27625
FLJ40125	-1.4835
TCEB2	-0.0667
NOG	-1.031
POLR2J2	-1.13483333333333
HLA-B	1.10825
PCDHA1	-1.4735
PPP2R2B	-1.6905
ARHGEF17	-0.285666666666667
TCF7L2	-0.0731538461538461
CHD5	0.209666666666667
ZNF431	-0.182
TBC1D25	0.55225
ZNF800	-0.03725
SCUBE2	-2.37136363636364
MYCBP	0.709
GPX5	-0.285
C6orf129	0.705166666666667
QSER1	-0.585
ULK2	1.119
PIGO	0.175
NRCAM	-1.24871428571429
SLC35E3	0.940125
CSRP2	0.896
HYPE	1.53725
MAPK15	-0.2245
MGC14327	-0.14775
TIMM13	-0.379833333333333
ZNF462	1.0485
GBA3	1.0485
TEX13A	-1.076
MCM6	-0.753222222222222
MTRF1	-0.36
ABCA7	0.17075
EIF4A2	-0.093
ZC3H10	0.2686
RPGR	-0.409166666666667
C20orf94	1.194
RP1L1	1.019
GPR125	0.033
USP22	0.231214285714286
OR1L4	-0.282
MLZE	0.71575
FLJ32065	-0.263
PTCD1	-0.3225
CRTAC1	0.3525
BXDC2	-1.30925
C18orf1	-0.365166666666667
FAM107A	1.47515384615385
EFNA3	-1.2805
P18SRP	0.1951
CAMKK2	-0.0956666666666667
KIAA0649	-0.65375
NES	-1.682
HS6ST3	-0.702125
PON2	0.209
TCP11L2	0.79875
CLEC4A	0.2215
PRR12	-0.378
MLXIPL	-2.06933333333333
C2orf50	0.8035
ZNF28	1.27475
ENC1	0.1165
MAP2K1	-0.11875
FKSG2	1.65375
KIAA0430	-0.1835
PTP4A1	-0.434176470588235
GPR156	1.562
GTF3C6	1.06275
UBR2	0.188
LOC388272	-0.826
MAK	1.0235
ACOT4	3.4035
STC2	-3.29133333333333
PIGW	0.521
SAE1	-0.149625
COL6A1	-0.979190476190476
OAZ1	0.184666666666667
STMN4	-0.0575
EDG3	-0.1412
SGCE	-1.73533333333333
IL11	-1.6124
PRSS8	2.888875
YIPF5	0.603181818181818
WNT4	0.158333333333333
CSN2	0.3372
TCF7	-3.539125
TDO2	0.998
SAMD9	-0.361266666666667
S100A7A	4.508
MMRN1	2.3385
GKAP1	-0.089
AKR1C3	-3.622625
RNF19A	-0.048125
GMDS	0.883
YKT6	0.097125
SPARC	-0.6232
C12orf31	-0.10625
UBE2V2	-0.7635
FBXL18	-0.276166666666667
KIAA0460	2.821
ADAM22	-0.514571428571429
SERPINC1	-4.58875
KCTD21	0.582333333333333
MYOHD1	-1.69075
ZNF37A	0.1495
GTF3C1	-0.456666666666667
CTSZ	2.35575
PRNPIP	-0.871875
DRD1IP	-0.18
NR1I2	-0.564666666666667
ZNF266	-0.5269
SPAG4L	0.7385
COX4NB	0.03075
SAPS1	1.94633333333333
APOA1	-6.115125
TATDN1	-0.502166666666667
C10orf82	-1.91475
KPNB1	-0.0275
FOXO3	0.67475
CRYBB2	-0.661
ZBTB5	-0.3075
SLC25A38	0.031
DCTN2	-0.414333333333333
IFT20	1.50075
CTHRC1	1.76225
C1orf31	0.493375
UHRF1	-0.564285714285714
GPC6	-0.1745
C10orf54	-0.36925
MCF2L2	-0.0491666666666667
WNT9B	0.087
OLA1	-0.418125
FAM120B	0.048
TTLL10	1.437
CYorf15A	-2.40825
RELN	-0.640375
SCN2B	-0.1199
MFHAS1	0.8375
NKX3-2	-1.17216666666667
RASGRF2	1.089
SSBP1	-0.503833333333333
KPNA6	0.0182857142857142
LOC389118	0.873
HS3ST4	-0.307
SUPT7L	-0.817625
FLJ32658	-1.1565
IGFBPL1	0.1435
KIAA1641	-1.7892
SHKBP1	-0.3195
CSF1R	4.113
NAGK	-0.03325
MYL2	0.6145
HIST1H4C	0.595166666666667
TOMM7	-0.097125
ADAMTSL3	0.79375
TNFSF14	-0.92925
PRRT2	-4.25325
VTA1	-0.2395
AOAH	0.575666666666667
CRISPLD2	0.853
PNN	-1.1171
TA-NFKBH	0.8755
ESPN	0.67575
RBM43	-0.321
KIAA1267	0.167375
DDX3X	0.493166666666667
KIAA1576	-4.098
PLXDC1	0.816333333333333
FLJ25801	-5.24466666666667
HNRNPL	1.16325
RUNDC3A	1.30266666666667
CASP12	0.8095
SH2D5	-1.47625
RPL26L1	0.7915
OR51A7	2.272
HDC	0.6695
C2orf16	0.904
SYTL3	2.30625
GOLGA4	0.1573125
NOTCH1	-0.61
ATPAF2	0.74475
ECD	0.27725
SSX5	-0.3114
SNAP91	-0.223666666666667
OCA2	-4.61875
PNPO	0.613666666666667
DAPK1	1.03666666666667
PINX1	0.1835
SELENBP1	2.3025
NEK3	-0.30325
TMED4	0.099
SSTR4	-0.0465
FOSL1	-2.911
CD40LG	0.2055
CES1	-1.5425
DCI	0.575666666666667
B3GAT3	-0.737
STK17B	-0.51425
CNTN6	-0.44325
CYP3A4	0.301666666666667
MBOAT2	-1.12038461538462
PISD	-0.563125
USP1	-1.01075
PYDC1	-0.922166666666667
CENPM	-0.045
SAR1B	1.7735
TTC7B	-1.11885714285714
DP58	-0.085
GPC1	-1.20775
RBL1	-1.281125
TMEM137	-2.852
TOB1	1.23166666666667
TCEAL1	0.736
CENPF	-1.32563636363636
C6	0.6755
PRSS1	-2.841
PPIL6	0.9448
C6orf124	2.0325
ODZ4	-0.432333333333333
SNCB	-0.149
NDUFB9	0.14
CNOT6L	-0.0750000000000001
S100A9	4.68083333333333
TRIM50	-0.001
KCTD1	-0.0639
WDR63	1.223
SPEF2	1.63325
RNGTT	-0.414166666666667
CXorf22	2.2075
KCNK16	0.847666666666667
CEP250	-1.131875
ATPBD1B	-0.48225
KCNJ2	2.94
MT1B	-3.232
ZNF684	-0.6365
SLC4A1	0.00349999999999998
PDHA1	-0.96075
ZNF492	-0.0207142857142857
TKT	-2.22925
BYSL	-0.605875
RNF38	0.23125
AHDC1	0.642
KLHL2	1.07325
CMTM8	3.1035
DMP1	0.14
HERPUD2	-0.093125
CRTAM	-0.0824999999999999
ZNF572	-0.73775
TMEM16J	0.087
HSD17B2	-1.077
UBE2G1	-0.535625
AHSA2	-4.68775
PELI2	-2.4675
TPX2	-2.24025
ATP9B	1.82933333333333
DAZAP1	-0.414625
HMGCS2	2.224
C17orf38	-0.15
B9D1	0.040625
NKX2-5	-0.902666666666667
KIAA1276	-0.26025
LILRB2	0.815
CSTF1	-0.2095
BTN2A1	-1.31333333333333
C15orf48	0.849
IGF2BP3	-3.0665
FAM113B	-0.506833333333333
HRG	-0.0244285714285714
ZNF131	-0.06575
USP47	0.360714285714286
CCDC88B	0.51525
HCN1	-0.286
HTN1	0.285166666666667
SYCP3	0.333333333333333
C13orf23	-0.1305
PAPOLA	0.34025
AATK	0.0697777777777778
MSH3	0.668833333333334
NDUFAB1	-0.65025
ITLN2	0.268666666666667
BAK1	0.139166666666667
MRPL45	0.274
MTNR1B	0.681166666666666
LOC645843	0.8535
SPECC1L	-0.3825
PGCP	0.561
SPN	-0.9565
GPR143	0.3775
ZNF576	0.590666666666667
TMEM39A	1.4711
ATP5D	0.022
MAGEB3	-0.00850000000000001
RPS5	-1.0215
ANP32E	1.64571428571429
MTMR1	0.626
YEATS4	-0.89125
SYNGAP1	-0.00466666666666667
PCOLCE	-3.5215
MNS1	0.1945
PCYT2	-0.465333333333333
ZNF182	-1.02625
LAX1	-0.130714285714286
SPPL2B	0.9527
ELOVL5	-0.5205
PCDHAC1	0.501
B4GALNT1	-1.6796
BLOC1S2	1.08
ZNF673	-0.8483
ARHGAP21	-1.39716666666667
IRX5	-0.358125
LRFN5	0.3962
FAM7A1	-0.4355
RAB19	-0.165
GINS1	-1.05525
ITM2B	1.1344
PAPSS2	0.163166666666667
OR5BF1	-0.3
ACSL3	-0.1995
KIAA1919	-0.55275
GLT8D2	-0.887625
UTRN	-0.445
CNN1	-1.73925
HISPPD2A	0.5585
SDAD1	1.371875
SIGLEC9	-0.567166666666667
RPL35	-0.126357142857143
C22orf26	null
IMPDH2	-1.08725
WDR69	0.245666666666667
SEC14L5	1.40116666666667
CLTA	0.51875
RP11-529I10.4	1.397
GPR37L1	0.372166666666667
OGDH	-0.537416666666667
ASB13	0.0728333333333333
ZFP14	0.64575
ZCRB1	0.795
KPNA3	0.922
HSPA1L	-0.2075
RHOC	-0.021625
LOC554175	0.034
PPP3CA	1.0133
SLC1A7	-0.497
ZNF529	-0.5145
RBED1	-0.1225
DDB2	-1.13425
FLJ11286	-0.466666666666667
SPATA1	0.5915
MKNK1	-0.0413333333333333
DYSF	-0.056
ALKBH2	0.1585
NKD1	-2.3605
C1orf174	0.973
PLEKHO1	-0.779333333333333
ASB10	0.8995
RING1	-1.06366666666667
NPC2	1.362625
AVPR1B	0.651
YTHDF1	0.07075
LMAN1L	-0.325
GSG2	-0.141
CEP170	0.024
RPS4Y2	-5.07625
MSH6	-1.1415
HECTD2	-0.630833333333333
ZNF556	-1.59466666666667
PLEKHC1	-1.441
AIRE	0.304166666666667
BCL2L10	0.518
LMOD3	-0.1642
ZBTB8	0.879
FOXA2	3.1273
SLCO2A1	0.627571428571429
C3orf46	-0.055
PRDM16	-1.0306
TMEM98	1.8995
FRMD5	-1.207
PDE6C	0.5875
C1orf216	-0.0533333333333333
EP400	-0.398428571428571
PTK2	0.0645
RNF217	-0.69975
NDUFA8	1.0505
ZFAT1	-0.40125
LAMP3	0.021
GLTSCR2	0.357625
NPW	-0.0985
LLGL2	-0.3999
PPM1K	0.449
C20orf177	0.8515
KIR2DL4	0.396777777777778
NFKB2	0.50975
C21orf122	-0.552833333333333
HESX1	0.1785
GPR114	0.6642
SLC25A35	0.390666666666667
GNAT1	0.193666666666667
ORAI3	-0.44875
FAM76B	-0.726875
TMEM99	-1.5369
TRIM29	-1.26955555555556
CDS1	2.92475
RHEB	-0.3828
C4orf27	0.224666666666667
RAB3A	0.19375
OTUD6B	-0.574
GPD1	0.34225
CDH15	-0.456
NPM1	-0.307142857142857
TMEM117	1.11025
PRPS2	0.279083333333333
GCK	1.3305
ADRA2A	2.64216666666667
TSPYL4	0.123666666666667
TASP1	-0.359
WDR19	0.367666666666667
C10orf38	0.854
PDE4C	-0.7682
FYB	-1.46858333333333
C1orf55	1.12283333333333
PPFIA3	0.2655
RAD18	-0.89225
C12orf44	0.202166666666667
CRYBA4	1.298
HVCN1	0.149
TAF10	-0.462833333333333
C16orf48	-0.503333333333333
DEPDC5	0.856
LTBP1	-0.9625
MAPRE1	-0.285125
FGF8	0.76
C3orf52	0.867125
SENP7	-1.11716666666667
LRRK2	-0.1045
RUNDC2A	0.3495
KIAA0355	-0.355833333333333
CPEB1	-1.846
PPEF2	0.457
ABI2	-0.6555
KIAA0317	0.050125
ATF1	-0.6775
DYNC1H1	1.130875
DIP	0.2625
TMEM33	0.967888888888889
POLDIP3	0.23725
C7orf24	0.7075
GPR171	0.326
CDC6	-1.21516666666667
PLD1	-1.0466
ITFG2	-0.31
NDUFC1	1.349
AKNA	-0.838
NBR1	0.04075
PKHD1	0.875571428571429
HPS4	-0.3863
MAFA	1.451
ULBP3	-0.1805
DIRC1	0.164
IMMT	-0.851375
C22orf13	-0.194545454545455
CEL	0.92375
MARK3	-0.20375
ADAMTS2	-0.38
ARPC3	0.689
TMEM10	0.0638
NPHS1	-0.66275
BRD8	-0.922
WDR12	-0.94625
IDI2	0.756
HOXD13	0.1305
OR8G2	1.0385
SLAIN1	1.007
GABRQ	-0.39
NR2C2	-1.03075
NKTR	-1.2825
TLE2	-0.545
KIAA0892	-0.766833333333333
AURKA	-2.53836363636364
GPRC5C	2.13266666666667
TBC1D9B	0.27575
PNPLA6	0.0233333333333333
AP3B1	0.685
NAG	0.7455
C11orf68	-0.477
AKR7A3	0.57375
AHCYL1	0.250583333333333
COP1	-0.82
RPP14	-0.156833333333333
PCDHB18	0.313333333333333
CDH24	1.56375
KRT17	-2.5437
LACTB2	0.16825
DDX24	0.846
PHACTR1	-2.39883333333333
SLC35E2	0.4635
LOXL1	-2.446
IQSEC2	0.1535
RGSL1	1.5955
PCDHGC5	1.041
MEGF10	-0.149285714285714
PRRX1	0.155666666666667
ASTE1	0.210833333333333
C6orf159	0.0303333333333333
MYOD1	1.37625
GAA	-0.70025
ZNF747	0.66475
KLRC1	-2.51028571428571
IL1RL2	0.163
GDF9	-0.0755
GPR119	0.0955
TRAF2	-0.636833333333333
HCK	0.9055
BMP6	-2.89975
IL8RA	0.641166666666667
FLJ35848	0.42175
EFHA1	0.2995
CDSN	-0.419166666666667
C14orf54	-0.3562
LSM3	-0.305875
ZFP41	0.588
C9orf126	-1.684
VIT	0.0945
SPCS3	0.62475
DEF8	-0.7164
CHAF1A	-1.65216666666667
C1orf165	0.5645
ZFPM2	-1.45133333333333
FTH1	0.2395
SLC35F1	-1.44875
YWHAH	0.0616666666666667
C17orf66	-0.3022
ADRB1	0.204666666666667
FOXL1	-0.049
RG9MTD3	-0.0931666666666667
UMPS	0.118625
MGC13008	0.06
KIAA1161	-1.3755
CCDC77	-2.166
C12orf65	0.6534
COG4	-0.751666666666667
RCP9	-0.136416666666667
RP4-692D3.1	0.961333333333333
CDC2L5	0.096
MGC7036	1.77266666666667
DNAJC11	0.1695
GDF2	-0.0646
TIMM17A	0.97325
HNRNPA0	-0.634
OR2H1	-0.118333333333333
PCBP1	-0.523875
COL23A1	-1.376
LRRC2	0.820461538461538
NSD1	0.296142857142857
FLJ37078	-1.899125
WDR91	0.0583333333333333
TMEM179	-1.55866666666667
DSCR10	-0.204
CNDP2	1.0159
FYN	-2.551
BEX2	-0.269833333333333
KCND3	-0.10525
YPEL5	0.8345
LRRC42	-0.309666666666667
C17orf45	1.294375
ZNF649	1.3206
LOC150763	0.79625
COL5A2	-0.8575
CNGA2	-0.0885
ELA2B	0.0553333333333333
RAB9B	-0.19625
FAM100A	-0.754
NAIP	-1.50283333333333
MYOZ2	0.14275
SPATA12	-1.474
XRCC4	-0.383
CYB561	2.1124
CHST10	0.38325
BAI1	-1.7088
BRSK1	-0.3504
C17orf89	0.145125
PDE6H	-0.5665
FLJ20309	-0.0426
MAP7	1.4465
SCN4B	-2.046
SPAG9	-0.540714285714286
SERTAD1	1.18366666666667
FLJ21963	-0.672
ANTXR1	-1.1756
TMPRSS13	2.41483333333333
ETV7	0.909833333333333
DGAT1	0.442666666666667
NKIRAS1	0.413833333333333
TAC3	-2.41925
CORO1C	-0.299
RAD54B	-0.70675
HRASLS3	-0.5835
C21orf42	0.1255
BARD1	-0.364166666666667
ZNF177	-0.505333333333333
MIP	-0.6
ZNF442	-0.8225
F2	-3.8265
GRIA1	0.20975
GALNTL2	0.3905
WNT5A	-0.4825
LENG9	-0.108
hCG_25371	0.1155
FOXR1	0.4515
TRA@	-0.166875
PWWP2	0.43475
C1QTNF7	0.484
SLC7A4	2.1875
C4orf7	0.1505
C17orf80	-0.203333333333333
KLK4	0.6075
IL31	-0.482
TMEM176A	2.11775
CTNNB1	1.8604375
BHLHB2	-0.35425
TMEM185B	0.193
ARD1B	-0.00424999999999999
C1orf93	-0.6195
BRUNOL4	-0.492
LOC541469	-0.86225
UPK2	0.1225
GAS8	0.473666666666667
PATE	-0.037
IMPACT	1.1585
WNK4	-2.2148
HNRPLL	-0.876
GAD2	-0.002
ITGA6	1.63925
BMP15	-0.193
CYP2A7	-0.32
RIC8A	-0.149875
CCND1	-0.635666666666667
USP35	-1.642
DSCR2	-0.12725
CCL4	1.008
ZCCHC10	0.2725
NOL11	-1.15725
TRPM2	2.33133333333333
PSMD2	-0.550181818181818
CHTF18	-1.7625
USP18	1.969625
RRAS	-1.838375
LAMC3	-1.5505
TOX	-1.70833333333333
PCDH15	-0.537
GABRG3	-1.55525
NUDCD2	0.305375
SGCZ	0.587
KCTD17	-1.3213
SPSB2	-0.016
TPPP3	3.761
CILP2	0.171
CALB2	0.9715
CEBPZ	-0.209666666666667
ZNF479	-0.32175
FMOD	6.43183333333333
C21orf66	-0.906846153846154
CLN6	0.212333333333333
ANAPC1	-0.883571428571429
SH2D3C	-0.461
PTPN14	1.1641
TRIM42	-0.868
APTX	0.4215
SNRPG	0.109666666666667
BMS1	0.687
MAGEA3	-5.4945
NFATC3	-0.696166666666667
LRRC45	0.713333333333333
ARS2	-0.0362142857142857
LRIG1	2.67283333333333
EPSTI1	-0.375666666666667
PRSS27	-0.8415
ERC2	-1.041625
PRKACB	-0.627769230769231
PRDM13	-0.852
HCG27	-1.204
KLK12	5.2105
HSD17B7	0.802166666666667
ZNF354A	0.43125
PCDH11X	-0.363
DMGDH	-0.123333333333333
PCBD2	-0.299333333333333
TMC6	-1.775375
RIMS1	0.289375
SF3B2	-0.127333333333333
RCN1	0.613
CPB1	0.465666666666667
BCAR3	-0.96175
FCRLB	0.0514999999999999
PAK1IP1	1.1935
OR10H1	0.769
KIF9	0.8233
PITPNM2	-0.582625
L3MBTL4	0.761
TGFB1	-1.413
ZXDC	0.159
SLC6A16	0.05525
SRrp35	-0.755428571428571
LRRC8E	1.25525
PPIAL4	-0.803916666666667
EOMES	-0.2025
PAX2	0.615
SCARF2	-0.19175
PSEN2	0.491166666666667
PCDHB13	0.241666666666667
C10orf28	-0.211375
DHRS7B	1.19107142857143
C1orf131	0.39375
ASB1	-1.0138
ZNF223	-0.0666666666666667
LCMT2	-0.2125
MEP1A	0.12375
TMEM53	0.171
RSPH3	1.24225
C10orf33	-0.942
LOC644285	-0.644
PTPN9	0.0838333333333334
ABCA12	-0.34675
CCDC37	1.22933333333333
RUNDC1	1.2176
YES1	0.147833333333333
FAM120AOS	0.40575
OR5M3	1.4455
PPP1R3F	-0.0519166666666667
IL13	0.226285714285714
MDFI	-1.3635
PRNT	4.5045
ZDBF2	-0.232
OR10C1	0.193166666666667
CLIC1	-0.343333333333333
LILRA5	-0.1965
CSAG1	-6.14833333333333
TREML2	-1.027
FAM125A	0.216333333333333
ZNF74	-0.16925
FAM104A	-0.065875
LRRC39	-0.782
SAMD5	-0.88475
HYAL2	0.42
HIST2H2AC	1.49475
IGFBP5	-1.3654347826087
NRTN	0.4245
KIAA0556	0.3814
FAM29A	-1.54264705882353
JMJD2A	1.013
EPHB1	1.311
POLD4	-0.089125
ANAPC10	-0.83
LRRC36	4.078
MEGF6	-1.651
LPHN3	0.3342
BMP10	-0.318
C21orf55	0.14
CREM	-0.7688125
PTGER4	-1.5062
METAP1	-0.05925
KCNQ1	1.48566666666667
NR2F2	-0.922625
SSFA2	-0.185083333333333
CTTNBP2	-1.0725
BCL2A1	-2.137125
ZBTB24	0.299625
SLCO6A1	0.29375
PRDM1	0.354222222222222
OR7D2	-0.1655
CCDC47	0.4703
LOC646982	2.673
SLC26A6	-1.38716666666667
BIN1	0.000399999999999995
SRRM1	0.5075
PCSK1N	-0.898
ALS2	0.3619
ECT2	0.1
CACNA2D2	-0.845875
DOCK6	-0.92
C10orf119	-0.543
FATE1	-0.484
DUSP23	2.22725
TRIP6	-0.647538461538462
NUP35	-0.42375
CDH3	1.40775
KLHDC8A	1.147
C9orf116	1.52125
EI24	1.104
CENTD1	0.485333333333333
RWDD2B	-1.035
DOCK1	0.5065
NPAS2	-0.000874999999999973
NR3C2	1.914
FAM63A	0.0635
INPP5F	-0.914833333333333
FAM111A	0.2564
MYBL1	-2.72783333333333
IQGAP3	0.2595
CRADD	-0.838333333333333
DUSP12	-0.97125
PDZK1IP1	5.062
VASH2	-0.603666666666667
CTR9	0.42075
VIL1	-2.93925
OR8U1	0.33775
CCDC107	1.5215
PTTG1IP	0.376375
OR4X2	0.8165
COL9A1	0.2295
PSMD9	-0.5405
ZFP62	0.84125
TIP39	0.77725
PARP15	0.4405
TTC19	0.728
C1orf114	-1.2564
GFPT1	1.896
SLC27A6	0.15325
MRPS10	-0.3286
CALML5	-2.47933333333333
TRPM7	0.155875
CGNL1	2.6185
CECR1	0.191
SERPINB8	0.0495
TMEM102	1.102
PDIA2	-2.9645
NUCKS1	0.4625
HOTAIR	-0.61325
EBI3	-1.44275
NXN	1.2875
ZMYND19	-0.543625
FOXJ3	-0.256
EIF5B	0.066875
EIF2B4	0.449
LEO1	-0.51125
ZIC5	-0.626083333333333
IL20	-0.737666666666667
KIAA0415	-0.0955
FLJ37357	-1.126
TSPAN12	1.3255
ACTR3B	-0.507
TFAM	-0.0461666666666666
IL17RD	-1.59925
PARP12	0.19475
KLHDC7A	0.052
KCTD4	0.2375
GTF2H1	-0.013
FLCN	-0.0560000000000001
BIRC4	0.954
LOC790955	0.58325
VKORC1L1	-0.15675
CYP4F22	-0.599833333333333
TAS2R5	0.5865
ZNF582	0.597
HS3ST3B1	1.79125
CTNS	-0.1975
STK36	0.108166666666667
MMD2	-0.163
RP5-1103G7.6	0.02
FLJ23356	0.032
CRH	0.705
C1orf182	0.651333333333333
ACP5	1.72733333333333
AMFR	0.2818
CA4	-1.76675
PLCB4	1.289
MPHOSPH10	0.14975
UNQ473	2.45366666666667
G3BP2	1.44416666666667
SR140	-0.543545454545455
HOXA2	-0.74125
PYGB	0.77325
BAT1	-0.25625
DKK3	-1.1978
DDX31	-0.06325
TULP1	-0.383
NHLRC2	0.44225
TNRC4	0.622
ZNF430	-0.3195
TNRC6A	0.2455
PLA2G1B	-0.125666666666667
RCHY1	0.311833333333333
GTF2A2	0.2205
MGC4294	-2.0605
ZNF691	0.02075
TACC3	-0.33725
DNAJC5G	-0.23375
LOC4951	-0.55875
MS4A4A	-4.1485
LOC152485	0.018
PPP1R2P1	-0.309666666666667
PPP2R5B	0.06875
RPGRIP1L	0.488375
SPOP	0.6651
PTPRF	1.00858333333333
MGC42090	null
SUSD3	-2.254
THOC4	0.528875
MAML1	-0.2186
FXR2	-0.382333333333333
TYK2	0.00787500000000001
MUC6	2.6885
DNAJB7	0.204
PIP4K2A	-0.157
MEX3A	1.45916666666667
RRP1	-0.59125
TFAP4	0.302333333333333
CXorf41	1.18525
MTMR4	-0.142333333333333
CTLA4	0.7025
SNX9	0.089875
CIB3	-0.368333333333333
NECAP1	0.554625
PLA2G2D	-0.5157
GLMN	-0.4455
DCLRE1A	-0.21425
PDX1	-1.557
SAMD11	-1.54475
MRPL55	1.3368
TLR7	0.134571428571429
TBC1D21	-0.433166666666667
SMAD1	1.9277
ACTRT2	0.222
RIOK2	0.118
PDLIM4	-0.49225
SLC22A15	-1.06766666666667
ABHD13	0.743777777777778
STX18	3.3324
CCPG1	0.397923076923077
DCBLD1	1.33783333333333
SLC2A6	-1.4535
NOLA3	0.30125
TRDMT1	-0.346
IL17F	-0.024
ATP1A4	-0.0203333333333333
OR52W1	0.291
CFL1	-1.13925
IL4	0.1795
RBP2	0.3538
CPSF6	0.415875
TTC8	0.4295
MUCL1	1.0675
EYA3	-1.715
KRT38	0.79925
GNE	-0.65
ZNF501	1.17725
SLC35A2	0.738375
CEP110	-0.656666666666667
MYF6	1.15133333333333
MGST2	1.37683333333333
TRPV4	0.409166666666667
NEK8	-0.787666666666667
NOX5	-1.196
NCKAP1L	-2.5074
EMP3	-4.25816666666667
BPY2C	-0.343
C1orf38	-0.05775
ELOVL2	-0.549571428571428
CBX7	0.503583333333333
OSBPL1A	-0.374
ZNF589	0.19575
ESCO1	-0.258166666666667
TRA2A	0.795
C3orf26	-1.09
PHF2	0.788083333333333
PID1	-0.178333333333333
RFC1	-0.244
MTAP	-0.039125
ADORA3	0.728666666666667
LOC389458	0.28325
TRNT1	-0.014375
CRIPAK	-0.2015
RAI2	0.499666666666667
ANKRD44	0.64825
GZMB	0.627
NFE2L1	-0.051625
STIP1	-0.4386
RASL11B	-1.5585
NT5DC2	-2.2665
LRP2	-0.621166666666667
MTDH	-0.933714285714286
ARSG	0.670666666666667
HSP90AB1	-0.46325
CT45-6	-4.74075
ZNF483	-0.34025
LMBR1L	-0.2285
S100A2	-0.4644
C2	-1.77423529411765
C2orf27	-0.63575
EIF4EBP1	-0.39425
GCKR	-3.62583333333333
PPP1R9B	-0.349625
FER	-0.84625
SNRK	0.236833333333333
OR5M10	0.3565
UTP6	-0.627
CAPZA3	0.9325
FBP1	-0.135666666666667
TERT	-1.493
CCL1	-1.015
FUCA1	2.041
ALS2CR8	-0.145166666666667
KCMF1	-0.00758333333333332
SRCRB4D	-1.263
OXCT2	-0.7486
IL17RA	1.07866666666667
MPP5	0.901625
SPA17	1.79475
FLJ10986	0.934
GALNT14	1.5665
CXorf27	-0.116333333333333
NPLOC4	-0.8445
RAB34	0.42025
KRTAP3-3	1.095
ARSD	0.7585
CPLX2	-1.7975
PJA1	0.629
WHDC1L1	0.751
RB1	0.0243
MTMR15	-0.4715
PHLDA2	-0.3609
GUCY2F	-0.367
MPV17	-1.688
SLC35D1	-0.5185
LYSMD3	0.4761
COL16A1	-3.024
ERLIN1	-0.467333333333333
JMJD4	0.398
